Other,Shop,Leisure,Amenity,Tourism
0.0,0.19288793103448276,0.04225352112676056,0.44571865443425074,0.0
0.2937853107344633,0.3415282392026578,0.0,0.5427444103463394,0.0
0.15517241379310345,0.28010302640051515,0.0,0.4011299435028249,0.029850746268656716
0.5535714285714286,0.29216398546964195,0.0,0.4417145844223732,0.0
0.07194244604316546,0.27115858668857845,0.0,0.5103448275862069,0.0
