Other,Shop,Leisure,Amenity,Tourism
0.0,0.1633211678832117,0.08695652173913043,0.607608129233976,0.0
0.08981001727115717,0.49470644850818096,0.0,0.630346232179226,0.0
0.420863309352518,0.4069223573433115,0.0,0.14504596527068436,0.031578947368421054
0.09779179810725552,0.5146252285191956,0.0,0.4501864677677144,0.0
0.03430531732418525,0.3049907578558225,0.0,0.647119341563786,0.0
