Other,Shop,Leisure,Amenity,Tourism,accuracy,macro avg,weighted avg
0.0,0.1768774703557312,0.05687203791469195,0.5142227122381477,0.0,0.34332493702770783,0.14959444410171419,0.3003585904642892
0.1375661375661376,0.4040880503144654,0.0,0.5832744405182568,0.0,0.4544080604534005,0.22498572567977196,0.414370095492539
0.22674418604651161,0.3318077803203661,0.0,0.21305326331582897,0.030690537084398974,0.24156171284634761,0.16045915335342115,0.22764780257500275
0.16621983914209112,0.3727242634889109,0.0,0.44591029023746703,0.0,0.3702770780856423,0.1969708785736938,0.34007993376541057
0.04645760743321719,0.2870813397129186,0.0,0.5706509412565208,0.0,0.40606060606060607,0.18083797768053134,0.36541722841051016
