Shopping,Community,Food,Entertainment,Travel,Outdoors,Nightlife
0.4463544754001186,0.5465293668954996,0.5271641791044777,0.9175946547884187,0.7459105779716467,0.0,0.6307692307692307
0.4120453190220632,0.5287900874635568,0.5375807398708162,0.9075268817204301,0.7710011507479861,0.5294117647058824,0.6488439306358381
0.43940419769803657,0.5319320937752627,0.5129171151776103,0.888646288209607,0.7213656387665198,0.0,0.6004784688995215
0.4562647754137116,0.5345203488372093,0.502405887347863,0.854978354978355,0.7566265060240964,0.43478260869565216,0.5110220440881763
0.4238178633975482,0.5233333333333333,0.5472761427676894,0.8979166666666667,0.7995226730310262,0.0,0.5934182590233545
