Shopping,Community,Food,Entertainment,Travel,Outdoors,Nightlife
0.3984843700663088,0.48336933045356373,0.7936143572621035,0.2130822596630327,0.398876404494382,0.0,0.4518647007805724
0.44447919924929624,0.5314190595089472,0.7557024088680452,0.1284796573875803,0.4458672875436554,0.0,0.40694789081885857
0.4196151458721291,0.5426170468187275,0.7122874973100926,0.0,0.45352743561030234,0.0,0.6022835394862036
0.3838071693448702,0.49580184718723763,0.7371984765129074,0.19825708061002179,0.4042328042328042,0.0,0.5597426470588235
0.3392330383480826,0.5405405405405406,0.7827956989247312,0.2961847389558233,0.45274725274725275,0.0,0.4059322033898305
