Shopping,Community,Food,Entertainment,Travel,Outdoors,Nightlife,accuracy,macro avg,weighted avg
0.42382008235666774,0.5727105853559046,0.5930483951438549,0.5857795172863667,0.6891166422645193,0.0,0.554954954954955,0.5545086119554204,0.4884900253374669,0.5421734671756067
0.4351005484460695,0.5635123614663257,0.5958749597164035,0.6194462330972311,0.6935817805383022,0.1067193675889328,0.5570427023581899,0.5572441742654508,0.5101825647444935,0.5477140842367527
0.39901629265293576,0.5562632696390658,0.5845092505487615,0.6029810298102981,0.6735135135135135,0.0,0.5784313725490196,0.5433637284701115,0.4849592469590848,0.5303213364808368
0.4197384066587396,0.5680376509105791,0.5828051357061594,0.5824175824175823,0.6615305598356446,0.0,0.5302826379542395,0.5421100638491942,0.47783028192613486,0.5295449399149978
0.43393522499283466,0.5649935649935651,0.6044487427466151,0.6085219707057258,0.6733615221987315,0.10752688172043011,0.5078947368421053,0.5527515962298571,0.5000975206000011,0.5425855308625899
