Community,Entertainment,Food,Nightlife,Outdoors,Shopping,Travel,accuracy,weighted avg,macro avg
0.16946564885496185,0.14095536413469067,0.46215853112404837,0.17232375979112272,0.026565464895635674,0.5090188305252725,0.028368794326241134,0.40502418837792153,0.3452550192501341,0.2155509133788533
0.16187714210387555,0.13611755607115236,0.44658255423436505,0.165374677002584,0.027149321266968326,0.5135329028891933,0.018018018018018014,0.40100250626566414,0.33993288173493835,0.20980745308373666
0.1573212862078129,0.14231063504208108,0.46062673969650714,0.18703241895261846,0.034265103697024346,0.515997366688611,0.02584493041749503,0.4068310310660372,0.34707457712927675,0.21762835438602143
0.17887057552012967,0.1514476614699332,0.4606200997861725,0.13917525773195877,0.037871956717763756,0.5184500627104098,0.02380952380952381,0.4098618639622312,0.3501592571164915,0.2157493053922702
0.1790187891440501,0.14410480349344978,0.4553092599213443,0.12598425196850394,0.036900369003690044,0.5137626848842608,0.022110552763819097,0.4045814875262299,0.34545725903256297,0.2110272444541597
