0_fscore,1_fscore,2_fscore,3_fscore,4_fscore,5_fscore,6_fscore,weighted avg,macro avg
0.36689930209371885,0.046052631578947366,0.6880222841225627,0.15046296296296297,0.014814814814814815,0.4506565014824227,0.05,0.4163556882396844,0.25241549957934706
0.37734864300626303,0.04071661237785016,0.6706460674157303,0.125,0.0034602076124567475,0.4602132895816243,0.0325497287522604,0.41091800831645164,0.24427636410659787
0.4022874191944306,0.04658901830282862,0.7190201729106628,0.14354066985645933,0.01048951048951049,0.45805921052631576,0.0492091388400703,0.43085616803497173,0.261313591445754
0.40920336467095497,0.05102040816326531,0.6883954154727794,0.17757009345794392,0.010471204188481676,0.45941491553358055,0.04735883424408015,0.4267434420985285,0.26334774796158367
0.35870646766169156,0.060995184590690206,0.6908383445348426,0.17995444191343962,0.018656716417910446,0.4558392632900795,0.04151624548736462,0.41725314566005545,0.25807238055657405
