0_fscore,1_fscore,2_fscore,3_fscore,4_fscore,5_fscore,6_fscore,accuracy,weighted avg,macro avg
0.37957710159876223,0.0851063829787234,0.5390806165598144,0.23853211009174313,0.028933092224231467,0.41081081081081083,0.09135399673735725,0.4163556882396844,0.3732986652389306,0.253342015857349
0.37412677878395856,0.07575757575757575,0.5258086717136957,0.2072936660268714,0.0068610634648370505,0.42548350398179746,0.06101694915254238,0.41091800831645164,0.36522367743907497,0.23947831555446833
0.4131767109295199,0.08484848484848484,0.5503170664460987,0.23255813953488372,0.020689655172413793,0.427557090769526,0.09017713365539454,0.43085616803497173,0.3848753492284021,0.25990346876518877
0.41216047844505355,0.09216589861751151,0.5374720357941835,0.28625235404896415,0.020654044750430294,0.4269576871529772,0.0859504132231405,0.4267434420985285,0.3844695732583327,0.26594470171889434
0.3732850116489775,0.1081081081081081,0.5374982798954177,0.29097605893186,0.03623188405797101,0.4169218989280245,0.076158940397351,0.41725314566005545,0.3756173076642657,0.2627400259953871
