Community,Entertainment,Food,Nightlife,Outdoors,Shopping,Travel,weighted_avg,macro_avg
0.11257606490872211,0.08333333333333333,0.5156905856486108,0.10153846153846154,0.013671875,0.7024070021881839,0.014613778705636743,0.40502418837792153,0.22054730018899263
0.10828924162257496,0.07892376681614349,0.503170382491307,0.0955223880597015,0.014044943820224719,0.7017825311942959,0.009278350515463918,0.40100250626566414,0.21585880064567306
0.10854418775210854,0.08251996450754215,0.5032371983519718,0.11094674556213018,0.017790262172284643,0.7147546963341237,0.013278855975485188,0.4068310310660372,0.2215817015222352
0.12295690936106983,0.08785529715762273,0.5147351652727997,0.08023774145616643,0.019644527595884004,0.7070579762333453,0.012170385395537525,0.4098618639622312,0.2206654289246322
0.12329259525521208,0.08375634517766498,0.5070674895480788,0.0730593607305936,0.019230769230769232,0.703414456956048,0.011387163561076604,0.4045814875262299,0.21731545435134905
