Shopping,Community,Food,Entertainment,Travel,Outdoors,Nightlife
0.3765932792584009,0.45773524720893144,0.47872860635696823,1.0,0.5066225165562914,0.0,0.4354066985645933
0.3717442778216259,0.43661971830985913,0.4745437079731028,0.0,0.42448979591836733,0.0,0.37894736842105264
0.3890566037735849,0.4351648351648352,0.46430379746835443,0.0,0.4942528735632184,0.0,0.4966442953020134
0.36750099324592767,0.4663323782234957,0.4604060913705584,0.0,0.5045317220543807,0.0,0.3387096774193548
0.37294259333600965,0.45718329794762913,0.45861733203505356,0.0,0.4468864468864469,0.0,0.4319526627218935
