Shopping,Community,Food,Entertainment,Travel,Outdoors,Nightlife,accuracy,macro avg,weighted avg
0.4303324617108704,0.3724696356275304,0.5210133255235027,0.0,0.29296235679214405,0.0,0.24967148488830487,0.41838407494145197,0.266635609220336,0.3807115891628481
0.44307577454273983,0.3894297635605007,0.5152955152955152,0.0,0.19128787878787878,0.0,0.3017621145374449,0.41920374707259955,0.2629787209605828,0.3796848179698498
0.42032332563510394,0.32322175732217573,0.5036775522212416,0.0,0.33003802281368827,0.0,0.26484018264840187,0.4035128805620609,0.26315726294865877,0.365954729501799
0.41773802869386994,0.37494021999043514,0.5016354445435623,0.0,0.27743634767339775,0.0,0.26448362720403024,0.4055035128805621,0.26231909544361365,0.36867292508574595
0.4182825484764543,0.370548604427334,0.4896884598508117,0.0,0.29042904290429045,0.0,0.31865828092243187,0.40327868852459015,0.2696581337973318,0.36763290694698175
