Shopping,Community,Food,Entertainment,Travel,Outdoors,Nightlife
0.3400374181478017,0.4052254098360656,0.6986763560861666,0.0,0.05419766206163656,0.0016778523489932886,0.471161657189277
0.30977312390924955,0.4494204425711275,0.7020671834625323,0.0020639834881320948,0.014568158168574402,0.0,0.48440207972270366
0.32950680272108845,0.36636794939377965,0.7186351706036745,0.0,0.05450733752620545,0.0,0.42429906542056073
0.27587719298245617,0.4070138150903294,0.7435361713241055,0.0019065776930409914,0.0603448275862069,0.0016420361247947454,0.4228993536472761
0.2877297990594271,0.3913721413721414,0.7018104366347178,0.0,0.06502463054187192,0.0,0.4813780260707635
