Other,Shop,Leisure,Amenity,Tourism
0.825503355704698,0.0,0.0,0.18181818181818182,0.0
0.8059701492537313,0.0,0.0,0.08,0.0
0.7317073170731707,0.05555555555555555,0.0,0.34615384615384615,0.0
0.795774647887324,0.0,0.0,0.13636363636363635,0.0
0.6556291390728477,0.0,0.0,0.35294117647058826,0.0
