Other,Shop,Leisure,Amenity,Tourism
0.75,0.0,0.0,0.06060606060606061,0.0
0.6506024096385542,0.0,0.0,0.07692307692307693,0.0
0.6164383561643836,0.07692307692307693,0.0,0.21951219512195122,0.0
0.7151898734177216,0.0,0.0,0.08333333333333333,0.0
0.7983870967741935,0.0,0.0,0.08695652173913043,0.0
