Other,Shop,Leisure,Amenity,Tourism
0.5662650602409639,0.4413223140495868,0.0,0.5263157894736842,0.0
0.5672268907563025,0.467005076142132,0.0,0.48272098945070935,0.0
0.5697211155378487,0.4378698224852071,0.0,0.525626204238921,0.0
0.5469255663430421,0.42857142857142855,0.0,0.5210712879086254,0.0
0.6836158192090396,0.4410377358490566,0.0,0.5338753387533876,0.0
