Other,Shop,Leisure,Amenity,Tourism
0.2039045553145336,0.3093858632676709,0.0,0.8204134366925064,0.0
0.24770642201834864,0.10430839002267574,0.0,0.9177040110650069,0.0
0.2744721689059501,0.17896009673518742,0.0,0.8698979591836735,0.0
0.3176691729323308,0.17582417582417584,0.0,0.8686802363755746,0.0
0.23091603053435114,0.22666666666666666,0.0,0.8839743589743589,0.0
