Other,Shop,Leisure,Amenity,Tourism,accuracy,macro avg,weighted avg
0.29984051036682613,0.3637602179836512,0.0,0.6412522090381216,0.0,0.512248743718593,0.26097058747771984,0.45377197330088265
0.3448275862068965,0.1705282669138091,0.0,0.6326579261025029,0.0,0.4880653266331658,0.2296027558446417,0.3935805047251751
0.3704663212435234,0.2540772532188841,0.0,0.6552966610617343,0.0,0.519786432160804,0.25596804710482834,0.44932161002659937
0.40190249702734837,0.2493506493506494,0.0,0.6514032496307238,0.0,0.5138190954773869,0.26053127920174435,0.4428760865026141
0.3452211126961483,0.29943955164131303,0.0,0.6657011827178373,0.0,0.5298366834170855,0.2620723694110597,0.4605613499361468
