Arts and Entertainment,Great Outdoors,Work,Food,Travel Spot,Home,Shop and Service,Nighlife Spot,College and Education
0.0,0.0,0.3294401933145389,0.300556586270872,0.32507739938080493,0.5337837837837838,0.26793778223783243,0.29411764705882354,0.42919389978213507
0.0,0.0,0.3358427436219155,0.319247546346783,0.2997658079625293,0.4837430610626487,0.27805611222444887,0.3149171270718232,0.4436936936936937
0.0,0.0,0.3064580826313678,0.28362928727803455,0.35774647887323946,0.48458498023715413,0.27941176470588236,0.0,0.45989304812834225
0.0,0.0,0.3307119205298013,0.30951746201013064,0.2792022792022792,0.48564593301435405,0.26781071242849713,0.3191489361702128,0.4124293785310734
0.0,0.6666666666666666,0.3235540653813915,0.3090490797546012,0.3076923076923077,0.5330578512396694,0.2518703241895262,0.425531914893617,0.4326424870466321
