Arts and Entertainment,Great Outdoors,Work,Food,Travel Spot,Home,Shop and Service,Nighlife Spot,College and Education
0.0,0.0,0.4766899766899767,0.583934088568486,0.09562841530054644,0.49375,0.3154164205552274,0.11166253101736973,0.21092077087794434
0.0,0.0,0.4557321225879682,0.6029866117404737,0.13168724279835392,0.4780564263322884,0.32608695652173914,0.12555066079295155,0.19582504970178927
0.0,0.0,0.4658536585365854,0.6195536663124336,0.1163003663003663,0.4719014626635874,0.2935234699940582,0.0,0.16554379210779596
0.0,0.0,0.46292004634994205,0.598145285935085,0.0936007640878701,0.4983633387888707,0.30169888693614527,0.09868421052631579,0.21834496510468593
0.0,0.0024242424242424242,0.4546525323910483,0.6187308085977482,0.0942507068803016,0.48789712556732223,0.31096059113300495,0.12269938650306748,0.18015102481121897
