0_fscore,1_fscore,2_fscore,3_fscore,4_fscore,5_fscore,6_fscore,7_fscore,8_fscore,accuracy,macro_avg_fscore,weighted_avg_fscore,users
0.0,0.0,0.3896165753750893,0.3968503937007874,0.14778325123152708,0.5129870129870131,0.2897449810092241,0.1618705035971223,0.2828427853553482,0.3342013888888889,0.24241061147290133,0.2968848497016134,6480
0.0,0.0,0.38670840356368885,0.4174688057040998,0.182987848463188,0.4808829325975561,0.3001622498647918,0.1795275590551181,0.2717241379310345,0.3396026234567901,0.2466068819088308,0.30375304613202175,6480
0.0,0.0,0.36970723445439146,0.3891206407475388,0.17553559087767798,0.4781591263650546,0.28629382787597796,0.0,0.24345364472753012,0.32175925925925924,0.21580778500535233,0.2783795650044247,6480
0.0,0.0,0.3858039594398841,0.4079409697821504,0.1402002861230329,0.4919224555735056,0.2837465564738292,0.1507537688442211,0.28552803129074317,0.3323688271604938,0.23843289194748518,0.29370309630598374,6480
0.0,0.004830917874396135,0.3780607247796279,0.41220593249232873,0.14430014430014432,0.509478672985782,0.2783135850096446,0.1904761904761905,0.25437928408225435,0.33371913580246915,0.2413383835555965,0.2950376142307698,6480
