0_fscore,1_fscore,2_fscore,3_fscore,4_fscore,5_fscore,6_fscore,7_fscore,8_fscore,accuracy,macro_avg_fscore,weighted_avg_fscore,users
0.08632027415022692,0.0,0.0068846815834767644,0.001026167265264238,0.0,0.0,0.0011785503830288745,0.0,0.0,0.045717592592592594,0.010601074820221866,0.005412209129341544,"(6480, 8, 8)"
0.0,0.0,0.34235871342903873,0.34070121951219506,0.002026342451874367,0.18655360387643855,0.049345417925478356,0.0,0.007827788649706457,0.24025848765432098,0.10320145398274795,0.15400756958477774,"(6480, 8, 8)"
0.0544464609800363,0.0,0.16228070175438597,0.33839184597961497,0.0,0.012084592145015106,0.10124252185918085,0.0,0.0,0.18055555555555555,0.07427179141313701,0.10763165121135825,"(6480, 8, 8)"
0.0165016501650165,0.005069708491761723,0.3065998329156224,0.3465944081783471,0.001885014137606032,0.21485573971761815,0.10715854194115064,0.0,0.005934718100890209,0.23620756172839505,0.11162217929422363,0.16080485011422987,"(6480, 8, 8)"
0.02952755905511811,0.0,0.30776746458231563,0.35760832285354976,0.001876172607879925,0.014858841010401188,0.09287646528403967,0.0,0.0,0.2240547839506173,0.08939053615481159,0.13576775674463684,"(6480, 8, 8)"
