Arts and Entertainment,Great Outdoors,Work,Food,Travel Spot,Home,Shop and Service,Nighlife Spot,College and Education
0.0,0.0,0.31129985228951257,0.268501146549927,0.2621951219512195,0.5388739946380697,0.27494615936826994,0.0,0.49714285714285716
0.0,0.0,0.31258941344778257,0.2985040797824116,0.24110671936758893,0.49361702127659574,0.2681564245810056,0.3333333333333333,0.5225225225225225
0.0,0.0,0.3065637065637066,0.27057847812564795,0.29081632653061223,0.5045118949958983,0.2848,0.0,0.46551724137931033
0.0,0.125,0.31835491241431835,0.28807947019867547,0.25906735751295334,0.5036615134255492,0.2583050847457627,0.0,0.4723127035830619
0.0,0.0,0.3076338777060387,0.2844195079844627,0.26288659793814434,0.5311475409836065,0.23926812104152007,0.2857142857142857,0.5102040816326531
