Arts and Entertainment,Great Outdoors,Work,Food,Travel Spot,Home,Shop and Service,Nighlife Spot,College and Education
0.0,0.0,0.49125874125874125,0.6632337796086509,0.039162112932604735,0.47109375,0.2262256349675133,0.0,0.09314775160599571
0.0,0.0,0.4960272417707151,0.6781668383110195,0.06275720164609054,0.45454545454545453,0.2256169212690952,0.05726872246696035,0.11530815109343936
0.0,0.0,0.4841463414634146,0.6934112646121148,0.0521978021978022,0.47344110854503463,0.21152703505644682,0.0,0.12993262752646775
0.0,0.0012706480304955528,0.4843568945538818,0.6723338485316847,0.04775549188156638,0.5065466448445172,0.22319859402460457,0.0,0.14456630109670987
0.0,0.0,0.47703180212014135,0.6745138178096213,0.04806786050895382,0.49016641452344933,0.20935960591133004,0.012269938650306749,0.1348435814455232
